Loss,Time,Solver,Subset,p
3.1799840122689616e+23,2.1726877689361572,SGD,Train,3002
3.0107446961433493e+23,2.1726877689361572,SGD,Test,3002
2.5288777347892608e-20,21.162139892578125,Analytic,Train,3002
363050.1651670699,21.162139892578125,Analytic,Test,3002
7.35304826527368e+22,1.4013357162475586,SGD,Train,3002
2.1182107156208553e+22,1.4013357162475586,SGD,Test,3002
2.5288777347892608e-20,20.96903395652771,Analytic,Train,3002
363050.1651670699,20.96903395652771,Analytic,Test,3002
9.398133466103935e+23,1.291658878326416,SGD,Train,3002
8.701350472913696e+23,1.291658878326416,SGD,Test,3002
2.5288777347892608e-20,20.6584894657135,Analytic,Train,3002
363050.1651670699,20.6584894657135,Analytic,Test,3002
1.467173458030725e+23,1.8844189643859863,SGD,Train,3002
1.1738193127435584e+23,1.8844189643859863,SGD,Test,3002
2.5288777347892608e-20,20.5308198928833,Analytic,Train,3002
363050.1651670699,20.5308198928833,Analytic,Test,3002
2.218753664153607e+23,1.9724953174591064,SGD,Train,3002
1.9276519680903705e+23,1.9724953174591064,SGD,Test,3002
2.5288777347892608e-20,20.505828142166138,Analytic,Train,3002
363050.1651670699,20.505828142166138,Analytic,Test,3002
2.414342453897076e+23,0.9944195747375488,SGD,Train,3002
1.6364625727461247e+23,0.9944195747375488,SGD,Test,3002
2.5288777347892608e-20,20.874682426452637,Analytic,Train,3002
363050.1651670699,20.874682426452637,Analytic,Test,3002
1.2881828446574692e+24,1.2544207572937012,SGD,Train,3002
1.2108164067466808e+24,1.2544207572937012,SGD,Test,3002
2.5288777347892608e-20,20.631319284439087,Analytic,Train,3002
363050.1651670699,20.631319284439087,Analytic,Test,3002
2.665473067539398e-10,4.134178638458252,SGD,Train,3002
363050.11886230414,4.134178638458252,SGD,Test,3002
2.5288777347892608e-20,20.65186858177185,Analytic,Train,3002
363050.1651670699,20.65186858177185,Analytic,Test,3002
5.733353626751363e-11,4.068318128585815,SGD,Train,3002
363050.7302332679,4.068318128585815,SGD,Test,3002
2.5288777347892608e-20,20.628448724746704,Analytic,Train,3002
363050.1651670699,20.628448724746704,Analytic,Test,3002
8.215617511889424e+22,2.135481834411621,SGD,Train,3002
7.138469939101011e+22,2.135481834411621,SGD,Test,3002
2.5288777347892608e-20,20.758365869522095,Analytic,Train,3002
363050.1651670699,20.758365869522095,Analytic,Test,3002
2.9043456065282577e+24,0.9897305965423584,SGD,Train,3002
2.7800537709465095e+24,0.9897305965423584,SGD,Test,3002
2.5288777347892608e-20,20.79886221885681,Analytic,Train,3002
363050.1651670699,20.79886221885681,Analytic,Test,3002
1.3887834487136377e+23,2.2576515674591064,SGD,Train,3002
1.3265944373362688e+23,2.2576515674591064,SGD,Test,3002
2.5288777347892608e-20,20.638333320617676,Analytic,Train,3002
363050.1651670699,20.638333320617676,Analytic,Test,3002
5.169120377851911e+23,0.9806950092315674,SGD,Train,3002
4.179191214984711e+23,0.9806950092315674,SGD,Test,3002
2.5288777347892608e-20,20.355690479278564,Analytic,Train,3002
363050.1651670699,20.355690479278564,Analytic,Test,3002
6.245291522730302e+23,1.2206320762634277,SGD,Train,3002
5.5192010708125285e+23,1.2206320762634277,SGD,Test,3002
2.5288777347892608e-20,20.365335702896118,Analytic,Train,3002
363050.1651670699,20.365335702896118,Analytic,Test,3002
2.069292294446748e+23,2.3160245418548584,SGD,Train,3002
1.9594560221024988e+23,2.3160245418548584,SGD,Test,3002
2.5288777347892608e-20,20.404531002044678,Analytic,Train,3002
363050.1651670699,20.404531002044678,Analytic,Test,3002
1.1170727620155067e+24,0.9397804737091064,SGD,Train,3002
9.942629906037106e+23,0.9397804737091064,SGD,Test,3002
2.5288777347892608e-20,20.689366579055786,Analytic,Train,3002
363050.1651670699,20.689366579055786,Analytic,Test,3002
2.14749408585646e+24,1.1897413730621338,SGD,Train,3002
2.1035560309861932e+24,1.1897413730621338,SGD,Test,3002
2.5288777347892608e-20,20.463359832763672,Analytic,Train,3002
363050.1651670699,20.463359832763672,Analytic,Test,3002
6.1052717909407e+23,1.5240345001220703,SGD,Train,3002
5.791316365391941e+23,1.5240345001220703,SGD,Test,3002
2.5288777347892608e-20,20.544004440307617,Analytic,Train,3002
363050.1651670699,20.544004440307617,Analytic,Test,3002
5.409261814878901e+23,1.3041038513183594,SGD,Train,3002
4.694324062771379e+23,1.3041038513183594,SGD,Test,3002
2.5288777347892608e-20,20.430620908737183,Analytic,Train,3002
363050.1651670699,20.430620908737183,Analytic,Test,3002
1.6617569475433572e+23,1.613384485244751,SGD,Train,3002
1.2801158983432684e+23,1.613384485244751,SGD,Test,3002
2.5288777347892608e-20,20.357091188430786,Analytic,Train,3002
363050.1651670699,20.357091188430786,Analytic,Test,3002
